;title;url;rating;review_count;price
25;Unlocked Cell Phone, X20-Pro-Y (2020) Android Smartphone, 6.11-inch IPS Full-Screen, 3GCDMA : 850/2100 Carrers, 2GB RAM 16GB ROM, 8MP+8MP, 3800mAh Battery (Support T-Mobile) (Green);https://www.amazon.com/Unlocked-X20-Pro-Y-Smartphone-6-11-inch-Full-Screen/dp/B0828V57KF/ref=sr_1_25?dchild=1&keywords=smartphones&qid=1594219856&s=electronics&sr=1-25;2.8 out of 5 stars;6;70.99
26;"Nokia 1.3 Fully Unlocked Smartphone with 5.7"" HD+ Screen, AI-Powered 8 MP Camera and Android 10 Go Edition, Charcoal, 2020 (AT&T/T-Mobile/Cricket/Tracfone/Simple Mobile)";https://www.amazon.com/Nokia-Unlocked-Smartphone-AI-Powered-Charcoal/dp/B087V61QD7/ref=sr_1_26?dchild=1&keywords=smartphones&qid=1594219856&s=electronics&sr=1-26;4.5 out of 5 stars;2;99.99
27;"Rugged Smartphone Unlocked OUKITEL WP5(2020) Android 10.0 Dual Sim Cell Phone 4GB+32GB 8000mAh IP68 Waterproof 5.5"" International Version GSM 4G AT&T T-Mobile(Orange)";https://www.amazon.com/Smartphone-OUKITEL-WP5-Waterproof-International/dp/B0871HGVXS/ref=sr_1_27?dchild=1&keywords=smartphones&qid=1594219856&s=electronics&sr=1-27;4.4 out of 5 stars;38;149.99
28;Simple Mobile LG Rebel 4 4G LTE Prepaid Smartphone (Locked) - Black - 16GB - Sim Card Included - GSM;https://www.amazon.com/Simple-Mobile-Rebel-Prepaid-Smartphone/dp/B07GC1T27V/ref=sr_1_28?dchild=1&keywords=smartphones&qid=1594219856&s=electronics&sr=1-28;3.9 out of 5 stars;130;29.88
29;DOOGEE S60 Lite Unlocked Rugged Smartphones, 4G Rugged Cell Phones Android 8.1, 5.2 inch 5580mAh IP68 Waterproof Dropproof Octa-Core 4GB+32GB, 16.0MP+8.0MP Camera, Support NFC Wireless Charging, Black;https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_electronics-intl-ship_sr_pg2_1?ie=UTF8&adId=A00304513O31V5NR4T4PC&url=%2FDOOGEE-S60-Smartphones-Waterproof-Dropproof%2Fdp%2FB084QGSHVX%2Fref%3Dsr_1_30_sspa%3Fdchild%3D1%26keywords%3Dsmartphones%26qid%3D1594219856%26s%3Delectronics%26sr%3D1-30-spons%26psc%3D1&qualifier=1594227512&id=8525497255086872&widgetName=sp_btf;4.2 out of 5 stars;12;199.99
30;"UMIDIGI Power 3 6150mAh Monster Battery Unlock Cell Phone, 48MP Ultra Wide Macro Quad Camera, 6.53"" FHD+ Android 10 Mobile 4G+64GB Phone 2 + 1 Card Slots, 18W Fast Charging(Support Reverse), Green";https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_electronics-intl-ship_sr_pg3_1?ie=UTF8&adId=A08702781AE950QM12293&url=%2FUMIDIGI-Monster-Battery-Tel%25C3%25A9fono-tarjetas%2Fdp%2FB083Y272H4%2Fref%3Dsr_1_26_sspa%3Fdchild%3D1%26keywords%3Dsmartphones%26qid%3D1594219856%26s%3Delectronics%26sr%3D1-26-spons%26psc%3D1&qualifier=1594227513&id=5052840530807609&widgetName=sp_atf_next;4.0 out of 5 stars;160;199.99
31;Nokia 2.3 Fully Unlocked Smartphone with AI-Powered Dual Camera and Android 10 Ready, Charcoal (AT&T/T-Mobile/Cricket/Tracfone/Simple Mobile);https://www.amazon.com/Nokia-Unlocked-Smartphone-AI-Powered-Charcoal/dp/B0844X3STN/ref=sr_1_27?dchild=1&keywords=smartphones&qid=1594219856&s=electronics&sr=1-27;3.5 out of 5 stars;34;129.99
32;"Huawei Y7 2019 (32GB, 3GB) 6.26"" Dewdrop Display, 4000 mAh Battery, 4G LTE GSM Dual SIM Factory Unlocked Smartphone (Dub-LX3) - International Version, No Warranty (Blue)";https://www.amazon.com/Dub-LX3-Desbloqueo-Smartphone-Desbloqueado-internacional/dp/B07NDL1D58/ref=sr_1_29?dchild=1&keywords=smartphones&qid=1594219856&s=electronics&sr=1-29;4.4 out of 5 stars;339;154.9
33;TracFone Carrier-Locked Samsung Galaxy J7 Crown 4G LTE Prepaid Smartphone - Black - 16GB - Sim Card Included - CDMA (Renewed);https://www.amazon.com/TracFone-Carrier-Locked-Samsung-Prepaid-Smartphone/dp/B084GXV474/ref=sr_1_30?dchild=1&keywords=smartphones&qid=1594219856&s=electronics&sr=1-30;4.3 out of 5 stars;1026;29.99
34;ZTE VZW-Z839PP Blade Vantage 5 16GB 1.1GHz 2GB Prepaid LTE Verizon Smartphone, Black, Carrier Locked to Verizon Prepaid;https://www.amazon.com/ZTE-VZW-Z839PP-Vantage-Prepaid-Smartphone/dp/B078SPG6C6/ref=sr_1_31?dchild=1&keywords=smartphones&qid=1594219856&s=electronics&sr=1-31;3.9 out of 5 stars;348;44.99
